0	0
0	6146
0	5886
0	6122
0	2798
0	2986
0	5230
0	227
0	7287
0	454
0	8400
1	522
1	250
1	9458
1	2113
1	4806
1	5601
1	3388
1	3573
1	5139
2	1355
2	89
2	83
2	7
2	66
2	49
2	74
2	63
2	45
2	14
2	93
2	75
2	19
2	73
2	55
2	4
2	12
2	27
2	6
2	64
2	92
2	21
2	12
2	49
2	100
2	75
2	3
2	81
2	61
2	97
2	24
2	2
2	75
2	54
2	95
2	12
2	34
2	67
2	68
2	51
2	52
2	67
2	57
2	40
2	68
2	71
2	70
2	59
2	32
2	28
2	27
2	93
2	84
2	51
2	60
2	93
2	61
2	72
2	23
2	5
2	24
2	67
2	72
2	31
2	22
2	70
2	68
2	29
2	51
2	72
2	36
2	1
2	46
2	39
2	3
2	85
2	90
2	2
2	69
2	11
2	68
2	53
2	35
2	43
2	46
2	51
2	56
2	77
2	76
2	75
2	20
2	21
2	29
2	84
2	88
2	7
2	54
2	47
2	100
2	69
2	94
2	84
2	24
2	31
2	75
2	10
2	100
2	52
2	50
2	94
2	57
2	54
2	19
2	16
2	52
2	54
2	50
2	70
2	44
2	10
2	18
2	72
2	86
2	86
2	13
2	49
2	3
2	24
2	25
2	30
2	4
2	83
2	88
2	70
2	98
2	48
2	59
2	26
2	52
2	27
2	22
2	1
2	29
2	51
2	74
2	55
2	2
2	98
2	10
2	66
2	49
2	17
2	22
2	61
2	38
2	28
2	9
2	62
2	12
2	89
2	88
2	13
2	83
2	90
2	77
2	35
2	23
2	52
2	28
2	29
2	8
2	70
2	99
2	71
2	57
2	58
2	89
2	30
2	68
2	70
2	54
2	42
2	35
2	100
2	63
2	66
2	85
2	86
2	78
2	40
2	24
2	64
2	26
2	26
2	14
2	55
2	51
2	27
2	52
2	77
2	91
2	64
2	49
2	83
2	27
2	37
2	73
2	88
2	47
2	3
2	52
2	41
2	63
2	36
2	6
2	71
2	78
2	52
2	77
2	24
2	91
2	1
2	36
2	77
2	8
2	35
2	66
2	28
2	72
2	21
2	7
2	14
2	80
2	20
2	67
2	78
2	89
2	1
2	86
2	89
2	68
2	73
2	19
2	20
2	44
2	9
2	14
2	90
2	1
2	95
2	86
2	57
2	88
2	62
2	64
2	68
2	14
2	12
2	17
2	33
2	46
2	20
2	73
2	85
2	35
2	41
2	12
2	82
2	2
2	52
2	94
2	61
2	8
2	89
2	57
2	65
2	66
2	76
2	15
2	71
2	48
2	56
2	79
2	56
2	78
2	83
2	89
2	95
2	69
2	9
2	23
2	23
2	96
2	32
2	82
2	93
2	57
2	74
2	43
2	41
2	85
2	66
2	30
2	77
2	2
2	9
2	7
2	5
2	31
2	35
2	31
2	96
2	10
2	9
2	13
2	62
2	25
2	39
2	71
2	83
2	58
2	14
2	74
2	80
2	81
2	66
2	15
2	14
2	95
2	90
2	36
2	72
2	23
2	43
2	4
2	57
2	95
2	53
2	11
2	23
2	7
2	48
2	61
2	100
2	100
2	71
2	17
2	79
2	67
2	32
2	78
2	33
2	44
2	15
2	1
2	89
2	18
2	4
2	83
2	79
2	22
2	33
2	7
2	97
2	6
2	25
2	76
2	41
2	26
2	92
2	40
2	39
2	96
2	13
2	97
2	56
2	4
2	87
2	13
2	77
2	28
2	34
2	71
2	70
2	65
2	24
2	75
2	45
2	47
2	91
2	38
2	90
2	25
2	57
2	87
2	35
2	73
2	55
2	27
2	7
2	92
2	33
2	31
2	48
2	68
2	90
2	87
2	40
2	89
2	17
2	13
2	73
2	59
2	70
2	15
2	54
2	40
2	32
2	57
2	38
2	3
2	2
2	57
2	29
2	87
2	77
2	2
2	78
2	16
2	16
2	63
2	2
2	65
2	38
2	6
2	76
2	22
2	13
2	5
2	93
2	18
2	76
2	50
2	22
2	69
2	22
2	48
2	25
2	53
2	15
2	39
2	84
2	30
2	27
2	57
2	97
2	99
2	8
2	25
2	17
2	100
2	6
2	12
2	7
2	95
2	41
2	1
2	78
2	19
2	66
2	71
2	52
2	12
2	83
2	97
2	84
2	92
2	94
2	62
2	20
2	40
2	65
2	29
2	14
2	94
2	29
2	80
2	49
2	42
2	31
2	18
2	56
2	38
2	99
2	61
2	17
2	56
2	3
2	73
2	57
2	44
2	39
2	71
2	100
2	27
2	57
2	13
2	7
2	42
2	77
2	56
2	14
2	58
2	87
2	42
2	20
2	50
2	29
2	15
2	63
2	11
2	38
2	48
2	81
2	85
2	37
2	76
2	62
2	91
2	60
2	26
2	25
2	34
2	43
2	34
2	68
2	79
2	15
2	78
2	80
2	1
2	84
2	98
2	42
2	65
2	2
2	24
2	63
2	2
2	55
2	88
2	96
2	11
2	2
2	1
2	10
2	90
2	13
2	73
2	34
2	92
2	4
2	6
2	83
2	35
2	20
2	5
2	58
2	78
2	35
2	57
2	8
2	91
2	90
2	53
2	39
2	64
2	34
2	79
2	22
2	18
2	24
2	85
2	82
2	86
2	29
2	60
2	97
2	53
2	83
2	66
2	60
2	74
2	71
2	21
2	52
2	33
2	94
2	73
2	22
2	16
2	9
2	48
2	46
2	96
2	31
2	24
2	62
2	71
2	95
2	39
2	23
2	37
2	82
2	47
2	13
2	32
2	38
2	87
2	24
2	56
2	65
2	65
2	79
2	97
2	52
2	24
2	11
2	6
2	28
2	2
2	64
2	57
2	58
2	67
2	69
2	50
2	15
2	61
2	31
2	51
2	44
2	33
2	3
2	28
2	81
2	96
2	59
2	30
2	16
2	69
2	41
2	94
2	73
2	53
2	67
2	75
2	6
2	24
2	91
2	53
2	22
2	11
2	93
2	90
2	46
2	8
2	94
2	78
2	92
2	79
2	53
2	62
2	66
2	99
2	45
2	53
2	18
2	35
2	80
2	70
2	10
2	61
2	2
2	72
2	38
2	14
2	65
2	26
2	14
2	64
2	79
2	42
2	11
2	60
2	100
2	76
2	51
2	46
2	32
2	15
2	34
2	47
2	63
2	80
2	9
2	89
2	57
2	65
2	4
2	78
2	73
2	96
2	86
2	5
2	34
2	16
2	56
2	43
2	50
2	23
2	17
2	24
2	74
2	39
2	12
2	84
2	86
2	61
2	41
2	16
2	3
2	65
2	71
2	86
2	46
2	30
2	42
2	27
2	26
2	23
2	94
2	54
2	1
2	42
2	26
2	36
2	17
2	39
2	30
2	93
2	21
2	81
2	3
2	87
2	53
2	52
2	63
2	29
2	16
2	84
2	91
2	29
2	78
2	43
2	47
2	34
2	86
2	93
2	76
2	56
2	7
2	39
2	55
2	39
2	73
2	82
2	99
2	66
2	94
2	25
2	42
2	21
2	20
2	33
2	80
2	31
2	94
2	58
2	12
2	45
2	25
2	52
2	25
2	69
2	81
2	56
2	22
2	27
2	83
2	23
2	5
2	34
2	85
2	38
2	90
2	69
2	1
2	77
2	62
2	61
2	81
3	2010
3	59
3	62
3	91
3	94
3	99
3	49
3	7
3	73
3	43
3	7
3	89
3	24
3	14
3	69
3	94
3	38
3	2
3	41
3	11
3	26
3	86
3	54
3	97
3	69
3	98
3	44
3	36
3	87
3	21
3	22
3	86
3	16
3	4
3	11
3	21
3	54
3	88
3	49
3	28
3	92
3	81
3	58
3	45
3	1
3	54
3	9
3	78
3	38
3	95
3	36
3	80
3	38
3	48
3	33
3	95
3	71
3	64
3	100
3	20
3	56
3	33
3	32
3	17
3	21
3	48
3	42
3	45
3	82
3	81
3	61
3	16
3	64
3	31
3	11
3	9
3	71
3	65
3	54
3	93
3	20
3	48
3	41
3	96
3	51
3	43
3	86
3	69
3	55
3	15
3	48
3	70
3	36
3	2
3	38
3	76
3	89
3	44
3	91
3	63
3	17
3	53
3	85
3	55
3	29
3	23
3	63
3	96
3	6
3	80
3	56
3	9
3	30
3	4
3	25
