0	0
0	87
0	12
0	78
0	64
0	75
0	26
0	56
0	44
0	89
0	48
0	9
0	69
0	3
0	31
0	81
0	33
0	34
0	33
0	49
0	85
0	86
0	88
0	85
0	98
0	44
0	62
0	45
0	89
0	90
0	24
0	30
0	93
0	97
0	37
0	55
0	12
0	96
0	32
0	24
0	8
0	13
0	32
0	9
0	75
0	56
0	39
0	46
0	75
0	9
0	12
0	8
0	87
0	76
0	53
0	37
0	67
0	19
0	49
0	12
0	59
0	27
0	85
0	9
0	38
0	31
0	65
0	46
0	44
0	71
0	3
0	56
0	87
0	56
0	16
0	92
0	65
0	87
0	60
0	70
0	95
0	62
0	73
0	83
0	48
0	59
0	43
0	12
0	2
0	8
0	80
0	14
0	74
0	96
0	88
0	95
0	45
0	30
0	83
0	72
0	62
0	46
0	74
0	27
0	47
0	14
0	63
0	69
0	79
0	60
0	77
0	25
0	46
0	60
0	80
0	63
0	55
0	86
0	51
0	68
0	13
0	85
0	49
0	56
0	75
0	52
0	23
0	67
0	89
0	16
0	43
0	37
0	16
0	39
0	57
0	32
0	14
0	75
0	12
0	59
0	46
0	20
0	49
0	14
0	74
0	44
0	30
0	54
0	29
0	7
0	87
0	34
0	30
0	74
0	7
0	50
0	37
0	15
0	48
0	59
0	10
0	96
0	73
0	57
0	53
0	11
0	95
0	5
0	98
0	67
0	49
0	80
0	30
0	34
0	66
0	25
0	83
0	83
0	87
0	97
0	74
0	89
0	68
0	22
0	70
0	72
0	44
0	49
0	53
0	61
0	58
0	67
0	55
0	94
0	95
0	89
0	42
0	37
0	56
0	37
0	66
0	61
0	61
0	45
0	2
0	38
0	93
0	89
0	10
0	91
0	51
0	13
0	20
0	33
0	69
0	65
0	78
0	27
0	61
0	16
0	53
0	28
0	85
0	88
0	41
0	53
0	1
0	5
0	90
0	94
0	7
0	52
0	11
0	47
0	1
0	8
0	82
0	20
0	85
0	19
0	48
0	39
0	6
0	19
0	98
0	64
0	96
0	36
0	76
0	45
0	99
0	72
0	35
0	1
0	68
0	50
0	3
0	80
0	39
0	50
0	39
0	49
0	40
0	72
0	53
0	72
0	27
0	32
0	8
0	8
0	83
0	43
0	80
0	32
0	5
0	49
0	4
0	20
0	17
0	81
0	92
0	51
0	52
0	75
0	33
0	11
0	59
0	76
0	77
0	55
0	62
0	57
0	58
0	73
0	76
0	42
0	42
0	50
0	63
0	95
0	75
0	5
0	82
0	10
0	67
0	77
0	37
0	63
0	96
0	6
0	11
0	41
0	95
0	77
0	34
0	89
0	91
0	12
0	97
0	40
0	54
0	80
0	71
0	47
0	11
0	44
0	20
0	48
0	2
0	25
0	29
0	20
0	3
0	15
0	82
0	9
0	34
0	12
0	24
0	62
0	79
0	53
0	79
0	85
0	3
0	3
0	37
0	69
0	86
0	79
0	13
0	59
0	69
0	100
0	33
0	78
0	23
0	81
0	91
0	93
0	62
0	21
0	93
0	48
0	75
0	26
0	7
0	48
0	27
0	37
0	7
0	75
0	29
0	47
0	72
0	34
0	10
0	30
0	37
0	44
0	42
0	77
0	15
0	72
0	70
0	54
0	95
0	83
0	18
0	65
0	7
0	67
0	35
0	31
0	94
0	25
0	97
0	78
0	13
0	46
0	56
0	100
0	61
0	70
0	99
0	56
0	80
0	96
0	75
1	17
1	512
1	5466
2	941
2	378
2	6118
3	1541
3	4817
3	6916
3	8972
3	185
3	7986
3	4658
3	4048
3	9154
3	6135
3	8825
4	1616
4	2423
4	6384
4	2021
4	3894
4	8518
4	3587
4	5994
4	903
4	7142
4	705
5	1703
5	57
5	97
5	82
5	52
5	63
5	37
5	66
5	34
5	61
5	57
5	29
5	3
5	99
5	86
5	81
5	97
5	55
5	35
5	86
5	29
5	51
5	62
5	3
5	66
5	86
5	51
5	44
5	62
5	82
5	69
5	1
5	53
5	42
5	97
5	89
5	65
5	6
5	77
5	74
5	99
5	55
5	9
5	74
5	85
5	21
5	42
5	89
5	60
5	26
5	40
5	88
5	43
5	5
5	35
5	24
5	65
5	65
5	53
5	32
5	44
5	81
5	59
5	87
5	15
5	3
5	53
5	53
5	91
5	10
5	4
5	90
5	85
5	99
5	16
5	18
5	96
5	73
5	68
5	14
5	77
5	75
5	91
5	92
5	88
5	45
5	6
5	3
5	19
5	30
5	78
5	51
